,Unnamed: 0,group,filepath,subgroup
1286,1286,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870034.txt,train33
1287,1287,JohnPiper,./data_dsicap/JohnPiper/raw/piper83 031383m.txt,test05
1288,1288,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 05-17-98.txt,test08
1289,1289,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0007.txt,train12
1290,1290,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860011.txt,test10
1291,1291,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860020.txt,test00
1292,1292,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 8-30-98.txt,train21
1293,1293,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 09-22-91.txt,train30
1294,1294,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85001b.txt,train38
1295,1295,JohnPiper,./data_dsicap/JohnPiper/raw/lionhearted-and-lamblike-the-christian-husband-as-head-part-1-john-piper-sermon-on-parenting-104625.txt,train32
1296,1296,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 10-18-98.txt,test05
1297,1297,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870036.txt,test13
1298,1298,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870019.txt,train37
1299,1299,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 042681m.txt,train04
1300,1300,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 8-31-97.txt,train38
1301,1301,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 04-19-92.txt,train06
1302,1302,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 050381m.txt,train25
1303,1303,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 05-31-91.txt,test10
1304,1304,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 09-20-98.txt,test11
1305,1305,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 01-14-90.txt,train32
1306,1306,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 12-03-95.txt,train18
1307,1307,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 04-12-92.txt,test03
1308,1308,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 060682m.txt,train14
1309,1309,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870047.txt,test11
1310,1310,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860021.txt,test04
1311,1311,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 8-16-98.txt,test11
1312,1312,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe001b.txt,test12
1313,1313,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 01-31-93.txt,train10
1314,1314,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0020.txt,train37
1315,1315,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 06-09-91.txt,train27
1316,1316,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 8-27-89.txt,train30
1317,1317,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870033.txt,train13
1318,1318,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 09-01-91.txt,train13
1319,1319,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 3-26-00.txt,train23
1320,1320,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 06-23-96.txt,train32
1321,1321,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 091282M.txt,test04
1322,1322,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 10-29-95.txt,train38
1323,1323,JohnPiper,./data_dsicap/JohnPiper/raw/piper83 032083m.txt,train16
1324,1324,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 09-04-94.txt,test14
1325,1325,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 10-20-96.txt,test04
1326,1326,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe000a.txt,train14
1327,1327,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 06-23-91.txt,train26
1328,1328,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 11-08-98.txt,test11
1329,1329,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 072681m.txt,test12
1330,1330,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 09-08-96.txt,train29
1331,1331,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 110782M.txt,train08
1332,1332,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 04-04-96.txt,train15
1333,1333,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 09-02-90.txt,test07
1334,1334,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 01-02-94.txt,train27
1335,1335,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 3-19-00.txt,train27
1336,1336,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85002d.txt,test06
1337,1337,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850004.txt,train05
1338,1338,JohnPiper,./data_dsicap/JohnPiper/raw/piper80 072780e.txt,train14
1339,1339,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp86000e.txt,train20
1340,1340,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 02-11-96e.txt,train01
1341,1341,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 03-26-89.txt,test02
1342,1342,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870044.txt,train23
1343,1343,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 02-12-89.txt,train35
1344,1344,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 12-03-89.txt,train22
1345,1345,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 03-27-94.txt,test00
1346,1346,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 1-24-99.txt,train06
1347,1347,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 2-7-99.txt,train11
1348,1348,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 02-24-91.txt,test11
1349,1349,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870041.txt,train03
1350,1350,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 12-15-96.txt,test01
1351,1351,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 101082M.txt,test02
1352,1352,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp86002f.txt,train00
1353,1353,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.07.txt,train14
1354,1354,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.07.txt,test02
1355,1355,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-1.txt,train15
1356,1356,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-1.txt,train03
1357,1357,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.11.txt,train15
1358,1358,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.04.txt,test07
1359,1359,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n3.txt,train15
1360,1360,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.03.txt,train08
1361,1361,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-5.txt,train16
1362,1362,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n8.01.txt,test07
1363,1363,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.13.txt,train02
1364,1364,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-8.txt,train16
1365,1365,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-13.txt,test05
1366,1366,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n8.03.txt,train18
1367,1367,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.12.txt,train13
1368,1368,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.09.txt,train15
1369,1369,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-9.txt,train05
1370,1370,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-3.txt,train03
1371,1371,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-17.txt,train14
1372,1372,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.11.txt,train09
1373,1373,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-10.txt,train11
1374,1374,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.05.txt,train18
1375,1375,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.06.txt,train11
1376,1376,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.02.txt,test05
1377,1377,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-7.txt,train01
1378,1378,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-7.txt,test04
1379,1379,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-10.txt,train16
1380,1380,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.11.txt,train06
1381,1381,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-11.txt,train00
1382,1382,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-11.txt,train16
1383,1383,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.06.txt,test04
1384,1384,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-1.txt,train02
1385,1385,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n5-2.txt,train08
1386,1386,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n4-2.txt,test06
1387,1387,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-3.txt,train10
1388,1388,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-4.txt,test05
1389,1389,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.07.txt,test07
1390,1390,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.05.txt,train00
1391,1391,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-10.txt,test00
1392,1392,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-8.txt,train09
1393,1393,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.01.txt,train07
1394,1394,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.03.txt,train01
1395,1395,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.10.txt,train03
1396,1396,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-13.txt,train05
1397,1397,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.10.txt,train07
1398,1398,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-16.txt,train05
1399,1399,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.06.txt,test06
1400,1400,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-9.txt,test03
1401,1401,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n1-2.txt,train00
1402,1402,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-8.txt,train06
1403,1403,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.07.txt,train01
1404,1404,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n10.01.txt,train06
1405,1405,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-5.txt,train10
1406,1406,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n3-1.txt,train11
1407,1407,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.09.txt,test07
1408,1408,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-11.txt,train17
1409,1409,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.03.txt,test07
1410,1410,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n2-2.txt,train08
1411,1411,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.05.txt,train16
1412,1412,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-6.txt,train10
1413,1413,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.09.txt,train11
1414,1414,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.04.txt,train06
1415,1415,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-1.txt,train04
1416,1416,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-6.txt,train02
1417,1417,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.16.txt,train17
1418,1418,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-4.txt,train02
1419,1419,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-12.txt,test06
1420,1420,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n1-1.txt,train12
1421,1421,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-6.txt,train02
1422,1422,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-8.txt,train11
1423,1423,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-7.txt,train18
1424,1424,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-11.txt,train02
1425,1425,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-1.txt,train13
1426,1426,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-4.txt,test02
1427,1427,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-13.txt,train00
1428,1428,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.09.txt,test01
1429,1429,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-6.txt,test06
1430,1430,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.02.txt,test07
1431,1431,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.06.txt,train10
1432,1432,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n6-4.txt,train01
1433,1433,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.03.txt,test05
1434,1434,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.08.txt,train15
1435,1435,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-6.txt,train00
1436,1436,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-5.txt,train18
1437,1437,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-7.txt,train10
1438,1438,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-3.txt,train09
1439,1439,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-4.txt,train13
1440,1440,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.12.txt,test03
1441,1441,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-7.txt,train06
1442,1442,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.07.txt,test04
1443,1443,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-9.txt,train12
1444,1444,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n6-3.txt,train09
1445,1445,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-10.txt,test05
1446,1446,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-19.txt,train08
1447,1447,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-2.txt,train13
1448,1448,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-9.txt,test00
1449,1449,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-6.txt,train10
1450,1450,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n9.01.txt,train15
1451,1451,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n1.txt,test03
1452,1452,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-2.txt,test04
1453,1453,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.15.txt,train08
1454,1454,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-9.txt,train13
1455,1455,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.10.txt,train04
1456,1456,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-15.txt,test06
1457,1457,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-3.txt,train13
1458,1458,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.03.txt,test03
1459,1459,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.01.txt,train05
1460,1460,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.05.txt,test04
1461,1461,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n5-1.txt,train05
1462,1462,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-2.txt,train05
1463,1463,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.13.txt,train01
1464,1464,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.11.txt,train08
1465,1465,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.05.txt,train10
1466,1466,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-11.txt,train13
1467,1467,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n4-1.txt,test05
1468,1468,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-5.txt,test06
1469,1469,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-8.txt,train09
1470,1470,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.14.txt,train04
1471,1471,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-12.txt,train05
1472,1472,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.02.txt,test03
1473,1473,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.09.txt,train07
1474,1474,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-2.txt,train12
1475,1475,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-2.txt,train08
1476,1476,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.03.txt,train13
1477,1477,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.08.txt,train07
1478,1478,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n2-2.txt,train03
1479,1479,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.02.txt,train15
1480,1480,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-7.txt,test04
1481,1481,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-15.txt,train00
1482,1482,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-10.txt,test00
1483,1483,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.01.txt,test00
1484,1484,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n11.01.txt,train14
1485,1485,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.08.txt,train07
1486,1486,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-14.txt,train01
1487,1487,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.10.txt,test00
1488,1488,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.12.txt,train17
1489,1489,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-4.txt,train16
1490,1490,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.08.txt,train03
1491,1491,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.08.txt,train05
1492,1492,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-5.txt,train08
1493,1493,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-11.txt,train14
1494,1494,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.02.txt,test07
1495,1495,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.06.txt,test07
1496,1496,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.05.txt,test07
1497,1497,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-1.txt,test00
1498,1498,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.06.txt,test00
1499,1499,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.02.txt,test01
1500,1500,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-2.txt,test00
1501,1501,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n07.01.txt,train04
1502,1502,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.01.txt,test05
1503,1503,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-13.txt,train12
1504,1504,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.11.txt,train04
1505,1505,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-18.txt,test02
1506,1506,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-3.txt,train07
1507,1507,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.01.txt,train04
1508,1508,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-11.txt,train17
1509,1509,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-14.txt,train18
1510,1510,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-13.txt,test01
1511,1511,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.04.txt,train15
1512,1512,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.02.txt,test01
1513,1513,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.04.txt,train13
1514,1514,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n12.01.txt,test02
1515,1515,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-7.txt,test02
1516,1516,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.01.txt,test01
1517,1517,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n7.01.txt,train09
1518,1518,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-9.txt,train16
1519,1519,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.07.txt,train15
1520,1520,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.10.txt,train04
1521,1521,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.04.txt,test02
1522,1522,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-7.txt,train01
1523,1523,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.08.txt,test03
1524,1524,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-3.txt,train14
1525,1525,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.08.txt,train06
1526,1526,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-10.txt,test05
1527,1527,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-9.txt,test06
1528,1528,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.05.txt,train07
1529,1529,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.10.txt,train10
1530,1530,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n6-1.txt,train00
1531,1531,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n05.02.txt,test00
1532,1532,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.02.txt,train12
1533,1533,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-4.txt,train01
1534,1534,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.09.txt,train16
1535,1535,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-2.txt,train09
1536,1536,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.08.txt,test03
1537,1537,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.02.txt,train14
1538,1538,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-9.txt,test04
1539,1539,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-5.txt,train05
1540,1540,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.10.txt,test02
1541,1541,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-5.txt,train17
1542,1542,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-1.txt,train09
1543,1543,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-8.txt,train05
1544,1544,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.03.txt,train13
1545,1545,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-2.txt,train07
1546,1546,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-10.txt,test06
1547,1547,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-3.txt,test06
1548,1548,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-4.txt,test01
1549,1549,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n08.01.txt,train11
1550,1550,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-6.txt,train17
1551,1551,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.03.txt,train14
1552,1552,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.06.txt,train06
1553,1553,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.12.txt,test02
1554,1554,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.07.txt,train07
1555,1555,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.03.txt,train01
1556,1556,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-1.txt,train02
1557,1557,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-8.txt,train06
1558,1558,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-8.txt,test01
1559,1559,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.09.txt,test00
1560,1560,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.07.txt,train11
1561,1561,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.09.txt,train12
1562,1562,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-17.txt,test03
1563,1563,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.04.txt,train14
1564,1564,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.01.txt,train04
1565,1565,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-9.txt,train14
1566,1566,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.06.txt,train06
1567,1567,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-2.txt,train10
1568,1568,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n8.02.txt,train01
1569,1569,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-7.txt,train15
1570,1570,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.04.txt,train11
1571,1571,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-16.txt,train09
1572,1572,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-5.txt,train00
1573,1573,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.12.txt,train03
1574,1574,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.11.txt,train17
1575,1575,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.11.txt,train12
1576,1576,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-18.txt,test01
1577,1577,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.04.txt,train14
1578,1578,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-6.txt,train10
1579,1579,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.01.txt,train17
1580,1580,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-12.txt,test01
1581,1581,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n2-1.txt,train03
1582,1582,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.09.txt,train17
1583,1583,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-3.txt,test03
1584,1584,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-12.txt,train17
1585,1585,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.10.txt,test03
1586,1586,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-10.txt,train03
1587,1587,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-4.txt,train12
