,Unnamed: 0,group,filepath,subgroup
1175,1175,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 12-17-89.txt,train21
1176,1176,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 090582M.txt,test14
1177,1177,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 05-26-91.txt,test07
1178,1178,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 11-22-92.txt,train21
1179,1179,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0015.txt,test00
1180,1180,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 12-30-90.txt,train36
1181,1181,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 10-20-91.txt,test01
1182,1182,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850009.txt,train18
1183,1183,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870028.txt,train04
1184,1184,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 11-5-89.txt,train20
1185,1185,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 03-31-91.txt,test13
1186,1186,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 040482M.txt,train01
1187,1187,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 02-25-96.txt,train11
1188,1188,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 03-19-89.txt,train21
1189,1189,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 1-3-99.txt,train00
1190,1190,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870007.txt,train27
1191,1191,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 01-22-95.txt,train28
1192,1192,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 02-23-92.txt,train37
1193,1193,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 02-07-93.txt,test10
1194,1194,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850018.txt,train38
1195,1195,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 101181m.txt,train07
1196,1196,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 04-21-91.txt,train12
1197,1197,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 06-30-91.txt,train30
1198,1198,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 1-26-97.txt,train09
1199,1199,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860028.txt,test17
1200,1200,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 2-13-00.txt,train29
1201,1201,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 09-11-94.txt,train36
1202,1202,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 12-02-90.txt,test01
1203,1203,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 11-24-91.txt,train00
1204,1204,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 12-24-89.txt,train33
1205,1205,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870038.txt,train26
1206,1206,JohnPiper,./data_dsicap/JohnPiper/raw/piper80 122480.txt,train09
1207,1207,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 03-04-90.txt,test08
1208,1208,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850021.txt,test08
1209,1209,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 11-19-89.txt,train05
1210,1210,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850016.txt,train12
1211,1211,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 01-28-90.txt,train37
1212,1212,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 04-30-89.txt,test03
1213,1213,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 06-12-94.txt,train20
1214,1214,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 06-11-95.txt,train17
1215,1215,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860006.txt,test10
1216,1216,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 05-05-96.txt,train07
1217,1217,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 08-11-91.txt,train24
1218,1218,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870042.txt,train21
1219,1219,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 02-14-93.txt,test05
1220,1220,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 11-26-95.txt,train30
1221,1221,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 03-12-95.txt,train14
1222,1222,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 10-15-95.txt,train29
1223,1223,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 10-04-98.txt,test07
1224,1224,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 4-12-98.txt,train20
1225,1225,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 09-30-90.txt,train38
1226,1226,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 02-02-92.txt,test17
1227,1227,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0027.txt,train06
1228,1228,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 6-18-89.txt,test10
1229,1229,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85000b.txt,train06
1230,1230,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 103182M.txt,test16
1231,1231,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 5-4-97.txt,train04
1232,1232,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 07-25-93.txt,train16
1233,1233,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 10-02-94.txt,test13
1234,1234,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 9-14-97.txt,test01
1235,1235,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 10-24-93.txt,train22
1236,1236,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 6-1-97.txt,train15
1237,1237,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 12-10-95.txt,train39
1238,1238,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 12-09-90.txt,train03
1239,1239,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850033.txt,test04
1240,1240,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe000d.txt,test03
1241,1241,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 09-29-96.txt,train24
1242,1242,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 10-08-95.txt,train06
1243,1243,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860008.txt,test13
1244,1244,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 8-23-98.txt,train11
1245,1245,JohnPiper,./data_dsicap/JohnPiper/raw/piper80 071380m.txt,test10
1246,1246,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 08-13-95.txt,train11
1247,1247,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 8-09-98.txt,test00
1248,1248,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 12-6-98.txt,train24
1249,1249,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85001c.txt,train11
1250,1250,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 03-19-95.txt,train26
1251,1251,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0026.txt,train18
1252,1252,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 12-25-94.txt,train23
1253,1253,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 121982M.txt,train33
1254,1254,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0003.txt,train13
1255,1255,JohnPiper,./data_dsicap/JohnPiper/raw/piper80 091480m.txt,train07
1256,1256,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 05-10-98.txt,train01
1257,1257,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 09-01-96.txt,train00
1258,1258,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 120582M.txt,test13
1259,1259,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 02-25-90.txt,train17
1260,1260,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 01-10-93.txt,train12
1261,1261,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 10-14-90.txt,train28
1262,1262,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 09-25-94.txt,train16
1263,1263,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 4-2-00.txt,train16
1264,1264,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 1-19-97.txt,test09
1265,1265,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 09-17-95.txt,test02
1266,1266,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 03-25-90p.txt,train03
1267,1267,JohnPiper,./data_dsicap/JohnPiper/raw/the-spring-of-persistent-public-love-john-piper-sermon-on-christian-love-104632.txt,test07
1268,1268,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 01-27-91.txt,train03
1269,1269,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 1-9-00.txt,train07
1270,1270,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 04-30-95.txt,train35
1271,1271,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 05-19-96.txt,train21
1272,1272,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 11-14-99.txt,test07
1273,1273,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 02-28-93.txt,train16
1274,1274,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870003.txt,train00
1275,1275,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 05-09-93.txt,train11
1276,1276,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 8-8-99.txt,test04
1277,1277,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 06-20-93.txt,train34
1278,1278,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 10-07-90.txt,test05
1279,1279,JohnPiper,./data_dsicap/JohnPiper/raw/when-is-abortion-racism-john-piper-sermon-on-abortion-104631.txt,train13
1280,1280,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 112182m.txt,train38
1281,1281,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 5-11-97.txt,test04
1282,1282,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 6-8-97.txt,test09
1283,1283,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85000c.txt,train25
1284,1284,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe001c.txt,test15
1285,1285,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 06-21-92.txt,train35
1286,1286,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870034.txt,train32
1287,1287,JohnPiper,./data_dsicap/JohnPiper/raw/piper83 031383m.txt,train35
1288,1288,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 05-17-98.txt,train29
1289,1289,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0007.txt,train13
1290,1290,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860011.txt,train31
1291,1291,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860020.txt,train09
1292,1292,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 8-30-98.txt,train17
1293,1293,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 09-22-91.txt,train29
1294,1294,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85001b.txt,test04
1295,1295,JohnPiper,./data_dsicap/JohnPiper/raw/lionhearted-and-lamblike-the-christian-husband-as-head-part-1-john-piper-sermon-on-parenting-104625.txt,train22
1296,1296,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 10-18-98.txt,train39
1297,1297,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870036.txt,test13
1298,1298,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870019.txt,test14
1299,1299,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 042681m.txt,train19
1300,1300,JohnPiper,./data_dsicap/JohnPiper/raw/piper97 8-31-97.txt,train20
1301,1301,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 04-19-92.txt,train32
1302,1302,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 050381m.txt,train31
1303,1303,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 05-31-91.txt,train14
1304,1304,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 09-20-98.txt,train19
1305,1305,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 01-14-90.txt,train01
1306,1306,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 12-03-95.txt,test13
1307,1307,JohnPiper,./data_dsicap/JohnPiper/raw/piper92 04-12-92.txt,train31
1308,1308,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 060682m.txt,train02
1309,1309,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870047.txt,train26
1310,1310,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp860021.txt,train02
1311,1311,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 8-16-98.txt,train40
1312,1312,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe001b.txt,train02
1313,1313,JohnPiper,./data_dsicap/JohnPiper/raw/piper93 01-31-93.txt,test08
1314,1314,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe0020.txt,train32
1315,1315,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 06-09-91.txt,train12
1316,1316,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 8-27-89.txt,test06
1317,1317,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870033.txt,train33
1318,1318,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 09-01-91.txt,test01
1319,1319,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 3-26-00.txt,train05
1320,1320,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 06-23-96.txt,train12
1321,1321,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 091282M.txt,test11
1322,1322,JohnPiper,./data_dsicap/JohnPiper/raw/piper95 10-29-95.txt,test13
1323,1323,JohnPiper,./data_dsicap/JohnPiper/raw/piper83 032083m.txt,train30
1324,1324,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 09-04-94.txt,test12
1325,1325,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 10-20-96.txt,train26
1326,1326,JohnPiper,./data_dsicap/JohnPiper/raw/piper88 pipe000a.txt,test00
1327,1327,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 06-23-91.txt,train22
1328,1328,JohnPiper,./data_dsicap/JohnPiper/raw/piper98 11-08-98.txt,train32
1329,1329,JohnPiper,./data_dsicap/JohnPiper/raw/piper81 072681m.txt,test11
1330,1330,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 09-08-96.txt,train34
1331,1331,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 110782M.txt,train01
1332,1332,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 04-04-96.txt,test15
1333,1333,JohnPiper,./data_dsicap/JohnPiper/raw/piper90 09-02-90.txt,test02
1334,1334,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 01-02-94.txt,train04
1335,1335,JohnPiper,./data_dsicap/JohnPiper/raw/piper2k 3-19-00.txt,train07
1336,1336,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn85002d.txt,test11
1337,1337,JohnPiper,./data_dsicap/JohnPiper/raw/piper85 pn850004.txt,test05
1338,1338,JohnPiper,./data_dsicap/JohnPiper/raw/piper80 072780e.txt,test04
1339,1339,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp86000e.txt,train07
1340,1340,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 02-11-96e.txt,train25
1341,1341,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 03-26-89.txt,train17
1342,1342,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870044.txt,train35
1343,1343,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 02-12-89.txt,train05
1344,1344,JohnPiper,./data_dsicap/JohnPiper/raw/piper89 12-03-89.txt,train15
1345,1345,JohnPiper,./data_dsicap/JohnPiper/raw/piper94 03-27-94.txt,train20
1346,1346,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 1-24-99.txt,train32
1347,1347,JohnPiper,./data_dsicap/JohnPiper/raw/piper99 2-7-99.txt,train13
1348,1348,JohnPiper,./data_dsicap/JohnPiper/raw/piper91 02-24-91.txt,train22
1349,1349,JohnPiper,./data_dsicap/JohnPiper/raw/piper87 jp870041.txt,test15
1350,1350,JohnPiper,./data_dsicap/JohnPiper/raw/piper96 12-15-96.txt,test01
1351,1351,JohnPiper,./data_dsicap/JohnPiper/raw/piper82 101082M.txt,train24
1352,1352,JohnPiper,./data_dsicap/JohnPiper/raw/piper86 jp86002f.txt,train09
1353,1353,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.07.txt,train14
1354,1354,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.07.txt,test00
1355,1355,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-1.txt,train09
1356,1356,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-1.txt,train05
1357,1357,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.11.txt,train13
1358,1358,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.04.txt,train07
1359,1359,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n3.txt,train15
1360,1360,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.03.txt,train03
1361,1361,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-5.txt,train03
1362,1362,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n8.01.txt,train08
1363,1363,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.13.txt,train01
1364,1364,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-8.txt,test02
1365,1365,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-13.txt,train18
1366,1366,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n8.03.txt,train17
1367,1367,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.12.txt,train02
1368,1368,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.09.txt,test01
1369,1369,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-9.txt,train18
1370,1370,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-3.txt,train13
1371,1371,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-17.txt,train04
1372,1372,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.11.txt,train16
1373,1373,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-10.txt,train06
1374,1374,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.05.txt,test07
1375,1375,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.06.txt,test06
1376,1376,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.02.txt,test04
1377,1377,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-7.txt,test01
1378,1378,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-7.txt,train03
1379,1379,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-10.txt,train04
1380,1380,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.11.txt,train09
1381,1381,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-11.txt,train15
1382,1382,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-11.txt,test04
1383,1383,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.06.txt,test03
1384,1384,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-1.txt,test04
1385,1385,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n5-2.txt,test01
1386,1386,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n4-2.txt,train14
1387,1387,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-3.txt,train10
1388,1388,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-4.txt,test07
1389,1389,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.04.07.txt,train11
1390,1390,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.05.txt,test06
1391,1391,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-10.txt,train06
1392,1392,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-8.txt,train15
1393,1393,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.01.txt,train12
1394,1394,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.03.txt,train01
1395,1395,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.10.txt,train01
1396,1396,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-13.txt,train02
1397,1397,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.10.txt,train18
1398,1398,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-16.txt,train06
1399,1399,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.06.txt,train02
1400,1400,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-9.txt,test00
1401,1401,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n1-2.txt,train01
1402,1402,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-8.txt,train07
1403,1403,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.07.txt,test06
1404,1404,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n10.01.txt,test00
1405,1405,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-5.txt,train05
1406,1406,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n3-1.txt,test02
1407,1407,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.09.txt,train16
1408,1408,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-11.txt,test06
1409,1409,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.10.03.txt,train10
1410,1410,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n2-2.txt,train03
1411,1411,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.05.txt,test00
1412,1412,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-6.txt,train13
1413,1413,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.09.txt,test04
1414,1414,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.04.txt,test03
1415,1415,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-1.txt,train09
1416,1416,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-6.txt,train03
1417,1417,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.16.txt,train11
1418,1418,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-4.txt,train12
1419,1419,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-12.txt,train09
1420,1420,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n1-1.txt,test03
1421,1421,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-6.txt,test07
1422,1422,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-8.txt,train03
1423,1423,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-7.txt,test06
1424,1424,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-11.txt,test05
1425,1425,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-1.txt,train02
1426,1426,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-4.txt,train07
1427,1427,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-13.txt,train03
1428,1428,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.07.09.txt,train02
1429,1429,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-6.txt,train14
1430,1430,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.02.txt,train12
1431,1431,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.06.txt,train13
1432,1432,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n6-4.txt,test07
1433,1433,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.11.03.txt,train17
1434,1434,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.08.txt,train08
1435,1435,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-6.txt,train10
1436,1436,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-5.txt,train00
1437,1437,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-7.txt,train14
1438,1438,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-3.txt,train09
1439,1439,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-4.txt,train13
1440,1440,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.12.txt,train10
1441,1441,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-7.txt,train00
1442,1442,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.07.txt,train17
1443,1443,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-9.txt,test02
1444,1444,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n6-3.txt,train17
1445,1445,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_1-10.txt,train11
1446,1446,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-19.txt,train02
1447,1447,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-2.txt,test01
1448,1448,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-9.txt,test00
1449,1449,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-6.txt,train15
1450,1450,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n9.01.txt,test02
1451,1451,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n1.txt,train00
1452,1452,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_3-2.txt,train08
1453,1453,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.15.txt,train00
1454,1454,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-9.txt,train12
1455,1455,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.9.10.txt,train08
1456,1456,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_4-15.txt,train15
1457,1457,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_2-3.txt,train01
1458,1458,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.03.txt,train01
1459,1459,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.05.01.txt,train06
1460,1460,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.05.txt,train11
1461,1461,MehrBaba,./data_dsicap/MehrBaba/raw/wgV1n5-1.txt,train16
1462,1462,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_5-2.txt,train14
1463,1463,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.13.txt,test02
1464,1464,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.11.txt,test07
1465,1465,MehrBaba,./data_dsicap/MehrBaba/raw/journal.01.08.05.txt,test07
1466,1466,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_6-11.txt,train00
1467,1467,MehrBaba,./data_dsicap/MehrBaba/raw/wgV2n4-1.txt,train13
1468,1468,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_1-5.txt,test06
1469,1469,MehrBaba,./data_dsicap/MehrBaba/raw/journal_1_3-8.txt,train05
1470,1470,MehrBaba,./data_dsicap/MehrBaba/raw/journal.02.06.14.txt,train07
1471,1471,MehrBaba,./data_dsicap/MehrBaba/raw/journal_2_2-12.txt,train10
1472,1472,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.02.txt,train13
1473,1473,MehrBaba,./data_dsicap/MehrBaba/raw/journal.1.12.09.txt,train17
