,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
313,Rabbinic_test5,10,12.4506001472,"we, our, you, my, me, your, ask, want, love, know, moment, ourselv, rabbi, god, let, us, jew, tell, will, holiday",0.0216041265639,0.0208406043606,0.5,0.5,0.236343924601,0.809736598432,0.686987956245,0.653748681796,Rabbinic,6,6.0,5.05837259641
317,Rabbinic_test2,10,9.97972583771,"we, our, you, my, me, moment, know, your, abraham, god, told, am, us, ourselv, rabbi, ask, promis, isra, mose, noth",0.0193667515253,0.0154976884979,0.8,0.2,0.237820620438,0.779949936918,0.725842574216,0.780967900141,Rabbinic,6,6.2,6.05528812927
320,Rabbinic_test0,10,10.0046179295,"we, you, your, my, our, jew, me, rabbi, jewish, “no, torah, israel, know, mose, tell, get, ask, orthodox, moment, want",0.0247183009634,0.0142138094876,0.9,0.1,0.249258167565,0.709232349054,0.755452077703,0.709868081394,Rabbinic,6,6.2,6.45781637802
321,Rabbinic_test3,10,10.4985451698,"we, our, torah, you, evil, my, rabbi, your, jacob, me, ourselv, forgiv, jewish, moment, know, wrong, am, ask, too, sin",0.0191648400077,0.0223118261771,0.5,0.5,0.233689340274,0.758369215943,0.725899608556,0.614739245622,Rabbinic,6,6.0,5.71733226437
322,Rabbinic_test4,10,10.2072119713,"we, our, you, my, jew, convers, rabbi, jewish, whi, me, synagogu, god, your, know, plagu, am, ask, will, moment, shabbat",0.0222502735512,0.0164447746701,0.8,0.2,0.253121554488,0.768798300028,0.729162097931,0.685906154552,Rabbinic,6,6.2,6.51949528372
325,Rabbinic_test1,10,10.2475728989,"we, you, our, apolog, my, know, me, your, bibl, rabbi, jew, privileg, whi, mose, jewish, truth, congreg, synagogu, say, ask",0.0222490882574,0.0201034494066,0.5,0.5,0.235162681485,0.754514502879,0.705109665553,0.635375582955,Rabbinic,6,6.0,5.19078220176
328,MehrBaba_test1,10,11.7519299984,"baba, me, you, mind, we, infinit, my, spiritu, meher, s, master, conscious, love, divin, nt, spirit, know, happi, realiz, shri",0.0359671860986,0.0184779420968,0.8,0.2,0.227674705836,0.73107213111,0.781061554553,0.616724145926,MehrBaba,8,6.6,6.95354231545
331,MehrBaba_test3,10,5.79284000397,"perfect, love, baba, we, my, me, pure, shri, st, azhvar, god, finit, your, spiritu, our, feel, saint, conscious, meher, you",0.0570804182067,0.0200188941523,0.9,0.1,0.169574566987,0.706205677776,0.696175305231,0.650177541007,MehrBaba,8,5.2,4.4125564571
334,MehrBaba_test8,10,10.5326881409,"baba, you, s, meher, nt, we, answer, plane, love, get, your, me, master, ask, know, ignor, my, thing, feel, belov",0.031235037553,0.0146663595439,0.9,0.1,0.20525304319,0.633180858569,0.729877974851,0.672308328371,MehrBaba,8,3.1,5.80564387044
336,MehrBaba_test4,10,8.49769496918,"you, baba, love, your, meher, desir, want, me, we, feel, lust, belov, selfish, s, imperson, divin, realiz, conscious, nt, re",0.040839983091,0.0162550432747,0.9,0.1,0.258944065566,0.679161757877,0.736264084462,0.773124114651,MehrBaba,8,8.0,8.8036548615
340,MehrBaba_test6,10,10.1808969975,"baba, you, we, s, nt, your, infinit, meher, master, me, realiz, love, feel, know, perfect, our, spiritu, want, my, divin",0.0306031286507,0.0152333538872,0.9,0.1,0.219527668497,0.744804360741,0.71433023151,0.603696191629,MehrBaba,8,5.40365853659,6.16194331273
343,MehrBaba_test0,10,6.88710999489,"baba, finit, you, divin, conscious, master, love, manifest, spiritu, want, s, feel, nt, individu, woman, meher, belov, your, re, we",0.0374330575972,0.0127378694124,1.0,0.0,0.287713056939,0.660680319262,0.778146036897,0.655984817179,MehrBaba,8,8.0,6.52603938414
345,MehrBaba_test5,10,8.94092702866,"you, baba, master, sakhu, realiz, your, s, mind, me, self, feel, maya, spiritu, ask, we, know, god, pure, discipl, nt",0.0296565544532,0.0137484070189,0.7,0.3,0.22667909991,0.70554975144,0.711614249372,0.769276771384,MehrBaba,8,5.8,6.17035271853
347,MehrBaba_test2,10,9.48622298241,"baba, master, plane, my, me, conscious, s, spiritu, imagin, we, mast, feel, your, love, happi, told, discipl, pilgrim, hyderabad, you",0.0357667191343,0.0148872945463,0.9,0.1,0.280239952797,0.727768838992,0.763055412497,0.714253034283,MehrBaba,8,8.0,8.90333563342
351,MehrBaba_test7,10,7.47664499283,"baba, shri, we, meher, spiritu, s, master, soul, perfect, love, my, jubbulpor, infinit, spirit, our, will, me, you, realiz, attain",0.0352635072649,0.0141981217428,1.0,0.0,0.270880992924,0.717733040451,0.765548004094,0.761539237412,MehrBaba,8,8.0,7.7791888403
