,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
317,Rabbinic_test2,10,10.7853960991,"rabbi, know, steinberg, jewish, ask, let, torah, moment, privileg, israel, esther, truth, too, jacob, mose, shabbat, pond, myerson, sermon, circumst",0.0234021418948,0.0200247522442,0.7,0.3,0.781495532495,0.738718202725,0.600750765976,Rabbinic,6,5.6,4.37819739263
320,Rabbinic_test0,10,11.3565790653,"mose, torah, rabbi, jewish, jew, moment, synagogu, ask, jewri, know, menorah, rememb, whi, am, arch, say, too, tell, journey, haggadah",0.0189350942208,0.0167015074075,0.6,0.4,0.752712706833,0.733428589776,0.663238837604,Rabbinic,6,4.7,4.93980538781
321,Rabbinic_test3,10,11.4767510891,"mose, ritual, torah, israel, know, jacob, rabbi, jew, god, ask, don't, want, am, jewish, let, isra, respond, love, divin, room",0.0196645507757,0.0180042054836,0.6,0.4,0.73065548352,0.705572961238,0.700797073642,Rabbinic,6,3.885,4.97498513985
322,Rabbinic_test4,10,11.3015208244,"jew, jewri, jewish, rabbi, bless, want, ask, know, abraham, judaism, borowitz, god, whi, israel, let, happen, plagu, orthodox, yom, kippur",0.0241267721335,0.0142808299464,0.8,0.2,0.722292029452,0.699588775148,0.676334473813,Rabbinic,6,4.5,3.95612765368
325,Rabbinic_test1,10,11.3939859867,"jew, jewri, israel, rabbi, know, ask, jewish, goldston, keter, torah, synagogu, moment, isra, realli, deed, tell, whi, paint, will, isaac",0.0201623468606,0.0179893610907,0.6,0.4,0.731628936774,0.737610989717,0.697363694767,Rabbinic,6,4.085,4.7851987871
328,MehrBaba_test1,10,9.13752484322,"baba, shri, kenmor, s, dr, meher, love, master, belov, mind, want, divin, realiz, say, know, conscious, nt, noth, ego, aspir",0.0331381433347,0.0190166263829,0.8,0.2,0.719856849939,0.750288293314,0.729625758048,MehrBaba,8,5.64421052632,5.76387729523
331,MehrBaba_test3,10,8.74764990807,"baba, s, nt, meher, love, avatar, belov, master, dr, realiz, realli, know, kenmor, get, want, divin, infinit, feel, shri, atman",0.0348433499231,0.0156419562077,0.9,0.1,0.752018473704,0.737905097056,0.636626389524,MehrBaba,8,7.2,6.56129783329
334,MehrBaba_test8,10,8.04286599159,"baba, master, spiritu, s, discipl, bahinabai, jubbulpor, want, shri, request, ask, divin, answer, mandla, devot, room, love, calf, desir, happen",0.0306998960698,0.0163594995334,0.9,0.1,0.772709838946,0.731702933534,0.678055324369,MehrBaba,8,6.5,6.2029502019
336,MehrBaba_test4,10,8.60723304749,"baba, conscious, love, master, blind, ask, infinit, muktabai, spiritu, get, soul, meher, s, perfect, said, told, discipl, miracl, mind, faith",0.0399576388219,0.0187241765183,0.8,0.2,0.634311876193,0.697196799938,0.652812323742,MehrBaba,8,4.8,4.22166536602
340,MehrBaba_test6,10,7.09169077873,"baba, s, shall, k, spiritu, love, feel, conscious, perfect, meher, shri, soul, realiz, will, happi, grace, pure, nagpur, room, kingsford",0.0314790612036,0.0220600781771,0.8,0.2,0.639687831563,0.751054920335,0.690183917378,MehrBaba,8,5.96,4.11055909051
343,MehrBaba_test0,10,11.2046921253,"baba, conscious, desir, s, soul, pure, plane, mind, imagin, spiritu, divin, am, selfish, master, subtl, sphere, god, shri, love, get",0.0342365408128,0.0214266066141,0.7,0.3,0.715039019086,0.815273618546,0.776324167749,MehrBaba,8,5.2,5.85700231621
345,MehrBaba_test5,10,11.3291399479,"baba, love, shri, master, spiritu, perfect, meher, s, discipl, conscious, know, feel, mind, truth, sex, soul, belov, infinit, sanskara, noth",0.0376055613917,0.0152199522758,1.0,0.0,0.618758578445,0.804792323074,0.653941570144,MehrBaba,8,5.1,5.08488753336
347,MehrBaba_test2,10,8.09737491608,"baba, hors, sufi, meher, spiritu, pure, spirit, conscious, divin, babajan, love, s, ask, feel, mind, awaken, perfect, ride, truth, know",0.0340032344337,0.014268809848,1.0,0.0,0.743907687825,0.736315720378,0.705278030425,MehrBaba,8,7.6,7.13106556114
351,MehrBaba_test7,10,10.2674591541,"baba, meher, infinit, master, spiritu, shall, realiz, conscious, crave, mind, shri, love, truth, divin, s, plane, discipl, feel, bangalor, know",0.0351829707863,0.0173910449265,0.9,0.1,0.676747114251,0.782240985713,0.715350079252,MehrBaba,8,6.8,6.66274658846
